date	price
2024-09-23	2582.85
2024-09-24	2647.99
2024-09-25	2653.84
2024-09-26	2578.57
2024-09-27	2630.95
2024-09-28	2698.19
2024-09-29	2680.22
2024-09-30	2659.61
2024-10-01	2597.34
2024-10-02	2451.63
2024-10-03	2365.23
2024-10-04	2348.00
2024-10-05	2416.92
2024-10-06	2415.40
2024-10-07	2438.03
2024-10-08	2422.75
2024-10-09	2441.47
2024-10-10	2367.62
2024-10-11	2381.78
2024-10-12	2435.71
2024-10-13	2477.61
2024-10-14	2466.86
2024-10-15	2628.50
2024-10-16	2602.08
2024-10-17	2611.70
2024-10-18	2603.12
2024-10-19	2643.16
2024-10-20	2649.98
2024-10-21	2742.96
2024-10-22	2665.73
2024-10-23	2619.57
2024-10-24	2524.10
2024-10-25	2536.23
2024-10-26	2422.09
2024-10-27	2479.37
2024-10-28	2505.50
2024-10-29	2564.81
2024-10-30	2638.64
2024-10-31	2657.61
2024-11-01	2514.75
2024-11-02	2513.84
2024-11-03	2491.35
2024-11-04	2456.98
2024-11-05	2395.95
2024-11-06	2422.37
2024-11-07	2720.62
2024-11-08	2894.97
2024-11-09	2960.96
2024-11-10	3130.04
2024-11-11	3191.90
2024-11-12	3372.79
2024-11-13	3260.93
2024-11-14	3191.90
2024-11-15	3059.81
2024-11-16	3093.91
2024-11-17	3133.88
2024-11-18	3075.53
2024-11-19	3209.42
2024-11-20	3112.91
2024-11-21	3075.19
2024-11-22	3365.94
2024-11-23	3327.76
2024-11-24	3394.04
2024-11-25	3368.70
2024-11-26	3417.29
2024-11-27	3325.64
2024-11-28	3666.19
2024-11-29	3579.24
2024-11-30	3598.19
2024-12-01	3709.91
2024-12-02	3708.81
2024-12-03	3643.86
2024-12-04	3625.71
2024-12-05	3839.44
2024-12-06	3796.87
2024-12-07	4013.73
2024-12-08	4000.99
2024-12-09	4015.78
2024-12-10	3713.31
2024-12-11	3626.59
2024-12-12	3828.11
2024-12-13	3878.85
2024-12-14	3907.43
2024-12-15	3867.00
2024-12-16	3961.32
2024-12-17	3992.86
2024-12-18	3879.41
2024-12-19	3628.26
2024-12-20	3434.68
2024-12-21	3468.66
2024-12-22	3337.60
2024-12-23	3275.89
2024-12-24	3414.64
2024-12-25	3497.56
2024-12-26	3494.51
2024-12-27	3327.79
2024-12-28	3328.61
2024-12-29	3397.83
2024-12-30	3357.33
2024-12-31	3359.51
