date	price
2021-01-01	29022.42
2021-01-02	29352.13
2021-01-03	32163.82
2021-01-04	33008.23
2021-01-05	31515.58
2021-01-06	34082.21
2021-01-07	36933.52
2021-01-08	39547.08
2021-01-09	40815.96
2021-01-10	40296.53
2021-01-11	38397.90
2021-01-12	35669.91
2021-01-13	33938.34
2021-01-14	37456.01
2021-01-15	39232.75
2021-01-16	36787.52
2021-01-17	36254.71
2021-01-18	35804.26
2021-01-19	36595.46
2021-01-20	36104.86
2021-01-21	35587.49
2021-01-22	30913.70
2021-01-23	32957.91
2021-01-24	32068.09
2021-01-25	32273.52
2021-01-26	32375.32
2021-01-27	32582.11
2021-01-28	30445.53
2021-01-29	33128.35
2021-01-30	34150.82
2021-01-31	34199.52
2021-02-01	33064.79
2021-02-02	33405.99
2021-02-03	35485.99
2021-02-04	37494.72
2021-02-05	36816.51
2021-02-06	38007.83
2021-02-07	39279.41
2021-02-08	38833.34
2021-02-09	46307.57
2021-02-10	46569.56
2021-02-11	44848.69
2021-02-12	47815.96
2021-02-13	47414.19
2021-02-14	46941.29
2021-02-15	48607.87
2021-02-16	47898.49
2021-02-17	49238.14
2021-02-18	52143.68
2021-02-19	51733.08
2021-02-20	56038.73
2021-02-21	56377.63
2021-02-22	57669.30
2021-02-23	54410.86
2021-02-24	48691.89
2021-02-25	49849.38
2021-02-26	46992.67
2021-02-27	46551.49
2021-02-28	46653.53
2021-03-01	44970.16
2021-03-02	49787.34
2021-03-03	48532.24
2021-03-04	50577.46
2021-03-05	48727.45
2021-03-06	49091.81
2021-03-07	49019.37
2021-03-08	51313.09
2021-03-09	52328.54
2021-03-10	54700.27
2021-03-11	56020.49
2021-03-12	57788.87
2021-03-13	57353.86
2021-03-14	61315.20
2021-03-15	59428.97
2021-03-16	55805.33
2021-03-17	56830.25
2021-03-18	59014.93
2021-03-19	57922.41
2021-03-20	58243.27
2021-03-21	58376.16
2021-03-22	57573.54
2021-03-23	54370.14
2021-03-24	54584.87
2021-03-25	52526.87
2021-03-26	51416.91
2021-03-27	55033.10
2021-03-28	55832.42
2021-03-29	55728.10
2021-03-30	57634.93
2021-03-31	58668.63
2021-04-01	58817.37
2021-04-02	58801.19
2021-04-03	59060.03
2021-04-04	57060.41
2021-04-05	58228.80
2021-04-06	58706.82
2021-04-07	58062.18
2021-04-08	56134.42
2021-04-09	58065.64
2021-04-10	58152.99
2021-04-11	59979.39
2021-04-12	59988.02
2021-04-13	59911.02
2021-04-14	63576.68
2021-04-15	62807.12
2021-04-16	63179.77
2021-04-17	61497.30
2021-04-18	60273.87
2021-04-19	56288.95
2021-04-20	55721.17
2021-04-21	56294.73
2021-04-22	54190.07
2021-04-23	51965.57
2021-04-24	51191.12
2021-04-25	50133.11
2021-04-26	48981.44
2021-04-27	53978.81
2021-04-28	54991.81
2021-04-29	54810.61
2021-04-30	53596.70
2021-05-01	57828.51
2021-05-02	57812.97
2021-05-03	56600.75
2021-05-04	57200.30
2021-05-05	53464.37
2021-05-06	57432.10
2021-05-07	56507.76
2021-05-08	57361.57
2021-05-09	58771.88
2021-05-10	58213.93
2021-05-11	55901.67
2021-05-12	56928.97
2021-05-13	50004.76
2021-05-14	49972.80
2021-05-15	49913.26
2021-05-16	46780.90
2021-05-17	46585.06
2021-05-18	43780.83
2021-05-19	43091.04
2021-05-20	37287.39
2021-05-21	40437.73
2021-05-22	37339.63
2021-05-23	37520.32
2021-05-24	34977.53
2021-05-25	38642.44
2021-05-26	38210.81
2021-05-27	39406.93
2021-05-28	38642.90
2021-05-29	35710.22
2021-05-30	34775.08
2021-05-31	35714.75
2021-06-01	37340.68
2021-06-02	36680.07
2021-06-03	37685.72
2021-06-04	39151.32
2021-06-05	36938.72
2021-06-06	35546.99
2021-06-07	35834.47
2021-06-08	33451.38
2021-06-09	33557.15
2021-06-10	37553.64
2021-06-11	36903.30
2021-06-12	37289.43
2021-06-13	35666.15
2021-06-14	39147.71
2021-06-15	40624.51
2021-06-16	40378.20
2021-06-17	38321.45
2021-06-18	38193.62
2021-06-19	35881.11
2021-06-20	35581.64
2021-06-21	35787.08
2021-06-22	31711.94
2021-06-23	32507.74
2021-06-24	33702.62
2021-06-25	34675.45
2021-06-26	31943.14
2021-06-27	32023.97
2021-06-28	34607.29
2021-06-29	34556.84
2021-06-30	35968.99
2021-07-01	35171.49
2021-07-02	33677.57
2021-07-03	33950.79
2021-07-04	34729.89
2021-07-05	35394.21
2021-07-06	33928.13
2021-07-07	34149.99
2021-07-08	33932.25
2021-07-09	32933.58
2021-07-10	33971.30
2021-07-11	33704.54
2021-07-12	34299.94
2021-07-13	33262.65
2021-07-14	32676.38
2021-07-15	32878.50
2021-07-16	31726.04
2021-07-17	31399.65
2021-07-18	31588.67
2021-07-19	31919.39
2021-07-20	30928.21
2021-07-21	29971.90
2021-07-22	32383.78
2021-07-23	32409.50
2021-07-24	33455.55
2021-07-25	34213.60
2021-07-26	35456.12
2021-07-27	37281.92
2021-07-28	39076.59
2021-07-29	40031.20
2021-07-30	39977.76
2021-07-31	41936.26
2021-08-01	41754.17
2021-08-02	39914.83
2021-08-03	39278.77
2021-08-04	38368.35
2021-08-05	39751.58
2021-08-06	40825.38
2021-08-07	42802.14
2021-08-08	44647.58
2021-08-09	43753.22
2021-08-10	46311.00
2021-08-11	45639.51
2021-08-12	45652.06
2021-08-13	44495.21
2021-08-14	47717.27
2021-08-15	47088.85
2021-08-16	47025.00
2021-08-17	46031.76
2021-08-18	44534.45
2021-08-19	45015.47
2021-08-20	46745.03
2021-08-21	49195.88
2021-08-22	48933.69
2021-08-23	49250.54
2021-08-24	49518.58
2021-08-25	47940.61
2021-08-26	49002.70
2021-08-27	47229.07
2021-08-28	49083.10
2021-08-29	48936.54
2021-08-30	48907.27
2021-08-31	47124.25
2021-09-01	47335.42
2021-09-02	48823.06
2021-09-03	49338.78
2021-09-04	49934.53
2021-09-05	50013.03
2021-09-06	51696.21
2021-09-07	52739.80
2021-09-08	46995.16
2021-09-09	46085.03
2021-09-10	46518.94
2021-09-11	44802.61
2021-09-12	45196.49
2021-09-13	46195.22
2021-09-14	45139.83
2021-09-15	47135.43
2021-09-16	48186.53
2021-09-17	47879.47
2021-09-18	47228.66
2021-09-19	48266.63
2021-09-20	47371.04
2021-09-21	42932.95
2021-09-22	40386.62
2021-09-23	43587.22
2021-09-24	44980.90
2021-09-25	42752.17
2021-09-26	42856.86
2021-09-27	43336.86
2021-09-28	42247.36
2021-09-29	41010.38
2021-09-30	41587.67
2021-10-01	43859.33
2021-10-02	48181.88
2021-10-03	47777.76
2021-10-04	48282.97
2021-10-05	49260.23
2021-10-06	51668.99
2021-10-07	55415.01
2021-10-08	53894.60
2021-10-09	54010.94
2021-10-10	55125.46
2021-10-11	54711.87
2021-10-12	57572.51
2021-10-13	56335.04
2021-10-14	57487.99
2021-10-15	57452.43
2021-10-16	61809.02
2021-10-17	61165.64
2021-10-18	61583.77
2021-10-19	62017.97
2021-10-20	64517.65
2021-10-21	66237.52
2021-10-22	62541.09
2021-10-23	61029.27
2021-10-24	61572.14
2021-10-25	61173.17
2021-10-26	63228.21
2021-10-27	60604.19
2021-10-28	58641.00
2021-10-29	60767.56
2021-10-30	62283.20
2021-10-31	61837.26
2021-11-01	61471.87
2021-11-02	61121.83
2021-11-03	63247.21
2021-11-04	63130.94
2021-11-05	61601.74
2021-11-06	61247.38
2021-11-07	61661.36
2021-11-08	63153.23
2021-11-09	67617.02
2021-11-10	67145.37
2021-11-11	65061.05
2021-11-12	65005.65
2021-11-13	64432.05
2021-11-14	64660.34
2021-11-15	65648.98
2021-11-16	63933.84
2021-11-17	60448.56
2021-11-18	60603.66
2021-11-19	56987.32
2021-11-20	58459.26
2021-11-21	60082.91
2021-11-22	59139.78
2021-11-23	56386.86
2021-11-24	57748.79
2021-11-25	57198.18
2021-11-26	58897.85
2021-11-27	53827.79
2021-11-28	54533.40
