date	price
2025-01-01	3336.62
2025-01-02	3348.97
2025-01-03	3448.14
2025-01-04	3604.29
2025-01-05	3660.38
2025-01-06	3635.85
2025-01-07	3687.14
2025-01-08	3380.02
2025-01-09	3325.13
2025-01-10	3219.09
2025-01-11	3269.18
2025-01-12	3283.59
2025-01-13	3264.07
2025-01-14	3134.55
2025-01-15	3224.80
2025-01-16	3447.03
2025-01-17	3309.45
2025-01-18	3477.28
2025-01-19	3309.10
2025-01-20	3208.14
2025-01-21	3263.07
2025-01-22	3326.03
2025-01-23	3237.30
2025-01-24	3332.58
2025-01-25	3311.85
2025-01-26	3320.13
2025-01-27	3232.28
2025-01-28	3173.53
2025-01-29	3076.49
2025-01-30	3114.44
2025-01-31	3248.25
2025-02-01	3296.39
2025-02-02	3125.04
2025-02-03	2862.70
2025-02-04	2877.81
2025-02-05	2740.38
2025-02-06	2790.55
2025-02-07	2686.66
2025-02-08	2623.45
2025-02-09	2635.60
2025-02-10	2632.54
2025-02-11	2660.30
2025-02-12	2603.03
2025-02-13	2736.27
2025-02-14	2675.71
2025-02-15	2724.67
2025-02-16	2692.82
2025-02-17	2659.90
2025-02-18	2741.91
2025-02-19	2669.49
2025-02-20	2714.80
2025-02-21	2741.59
2025-02-22	2658.35
2025-02-23	2764.36
2025-02-24	2827.18
2025-02-25	2503.10
2025-02-26	2495.32
2025-02-27	2325.85
2025-02-28	2305.32
2025-03-01	2235.20
2025-03-02	2212.82
2025-03-03	2517.34
2025-03-04	2148.20
2025-03-05	2171.50
2025-03-06	2241.38
2025-03-07	2202.32
2025-03-08	2140.75
2025-03-09	2200.00
2025-03-10	2017.27
2025-03-11	1879.12
2025-03-12	1921.31
2025-03-13	1910.66
2025-03-14	1862.79
2025-03-15	1910.67
2025-03-16	1939.79
2025-03-17	1887.76
2025-03-18	1929.18
2025-03-19	1932.80
2025-03-20	2060.73
2025-03-21	1980.83
2025-03-22	1964.53
2025-03-23	1979.54
2025-03-24	2001.05
2025-03-25	2077.74
2025-03-26	2068.60
2025-03-27	2009.88
2025-03-28	2003.30
2025-03-29	1896.92
2025-03-30	1829.27
2025-03-31	1805.34
2025-04-01	1824.21
2025-04-02	1907.17
2025-04-03	1795.76
2025-04-04	1818.28
2025-04-05	1814.48
2025-04-06	1809.94
2025-04-07	1574.63
2025-04-08	1555.91
2025-04-09	1471.36
2025-04-10	1662.53
2025-04-11	1523.93
2025-04-12	1568.13
2025-04-13	1645.86
2025-04-14	1595.42
2025-04-15	1621.54
2025-04-16	1587.82
2025-04-17	1577.71
2025-04-18	1583.48
2025-04-19	1589.15
2025-04-20	1615.05
2025-04-21	1585.46
2025-04-22	1577.45
2025-04-23	1759.71
2025-04-24	1793.97
2025-04-25	1769.39
2025-04-26	1788.80
2025-04-27	1821.27
2025-04-28	1793.69
2025-04-29	1799.50
2025-04-30	1796.97
2025-05-01	1794.05
2025-05-02	1838.85
2025-05-03	1841.43
2025-05-04	1834.50
2025-05-05	1808.16
2025-05-06	1820.00
2025-05-07	1816.17
2025-05-08	1810.32
2025-05-09	2197.56
2025-05-10	2341.41
2025-05-11	2583.68
2025-05-12	2507.47
2025-05-13	2492.43
2025-05-14	2676.64
2025-05-15	2603.72
2025-05-16	2542.30
2025-05-17	2544.39
2025-05-18	2475.05
2025-05-19	2465.34
2025-05-20	2526.99
2025-05-21	2524.27
2025-05-22	2558.95
2025-05-23	2657.17
2025-05-24	2519.81
2025-05-25	2529.44
2025-05-26	2546.62
2025-05-27	2562.17
2025-05-28	2662.09
2025-05-29	2676.27
2025-05-30	2633.14
2025-05-31	2524.48
2025-06-01	2532.36
2025-06-02	2538.33
2025-06-03	2609.74
2025-06-04	2595.47
2025-06-05	2610.34
2025-06-06	2421.60
2025-06-07	2481.40
2025-06-08	2526.29
2025-06-09	2508.78
2025-06-10	2685.00
2025-06-11	2808.50
2025-06-12	2776.14
2025-06-13	2653.16
2025-06-14	2577.05
2025-06-15	2534.07
2025-06-16	2547.85
2025-06-17	2561.33
2025-06-18	2514.99
2025-06-19	2521.33
2025-06-20	2522.18
2025-06-21	2405.70
2025-06-22	2270.58
2025-06-23	2227.43
2025-06-24	2423.90
2025-06-25	2446.54
2025-06-26	2417.23
2025-06-27	2415.03
2025-06-28	2423.03
2025-06-29	2437.13
2025-06-30	2502.67
2025-07-01	2488.19
2025-07-02	2405.10
2025-07-03	2574.07
2025-07-04	2590.13
2025-07-05	2509.24
2025-07-06	2517.38
2025-07-07	2571.36
2025-07-08	2543.63
2025-07-09	2615.78
2025-07-10	2772.58
2025-07-11	2948.45
2025-07-12	2958.85
2025-07-13	2942.96
2025-07-14	2974.27
2025-07-15	3012.18
2025-07-16	3133.07
2025-07-17	3368.13
2025-07-18	3481.88
2025-07-19	3547.32
2025-07-20	3594.32
2025-07-21	3758.61
2025-07-22	3765.45
2025-07-23	3746.94
2025-07-24	3630.05
2025-07-25	3708.43
2025-07-26	3723.05
2025-07-27	3742.43
2025-07-28	3864.12
2025-07-29	3786.30
2025-07-30	3788.60
2025-07-31	3807.42
2025-08-01	3696.66
2025-08-02	3483.18
2025-08-03	3397.49
2025-08-04	3497.57
2025-08-05	3715.71
2025-08-06	3612.44
2025-08-07	3684.05
2025-08-08	3911.26
2025-08-09	4012.98
2025-08-10	4265.56
2025-08-11	4253.59
2025-08-12	4228.82
2025-08-13	4606.81
2025-08-14	4763.65
2025-08-15	4554.29
2025-08-16	4430.53
2025-08-17	4426.83
2025-08-18	4487.12
2025-08-19	4317.28
2025-08-20	4074.50
2025-08-21	4330.49
2025-08-22	4224.44
2025-08-23	4829.23
2025-08-24	4773.88
2025-08-25	4778.11
2025-08-26	4381.63
2025-08-27	4602.37
2025-08-28	4500.15
2025-08-29	4507.56
2025-08-30	4364.36
2025-08-31	4373.36
2025-09-01	4388.93
2025-09-02	4303.20
2025-09-03	4325.86
2025-09-04	4449.87
2025-09-05	4298.09
2025-09-06	4306.61
2025-09-07	4273.11
2025-09-08	4304.03
2025-09-09	4309.69
2025-09-10	4309.34
2025-09-11	4347.48
2025-09-12	4459.32
2025-09-13	4708.84
2025-09-14	4667.70
2025-09-15	4609.79
2025-09-16	4524.24
2025-09-17	4504.27
2025-09-18	4591.77
2025-09-19	4590.64
2025-09-20	4470.48
2025-09-21	4481.80
2025-09-22	4452.87
2025-09-23	4199.95
2025-09-24	4166.19
2025-09-25	4148.66
2025-09-26	3863.06
2025-09-27	4037.10
2025-09-28	4018.17
2025-09-29	4141.84
2025-09-30	4215.61
2025-10-01	4144.23
2025-10-02	4343.95
2025-10-03	4484.01
2025-10-04	4515.76
2025-10-05	4487.71
2025-10-06	4515.32
2025-10-07	4689.13
2025-10-08	4454.33
2025-10-09	4527.58
2025-10-10	4368.65
2025-10-11	3835.63
2025-10-12	3749.22
2025-10-13	4159.73
2025-10-14	4246.22
2025-10-15	4128.89
2025-10-16	3983.15
2025-10-17	3890.20
2025-10-18	3831.24
2025-10-19	3889.50
2025-10-20	3985.08
2025-10-21	3978.79
2025-10-22	3877.49
2025-10-23	3801.79
2025-10-24	3855.84
2025-10-25	3933.23
2025-10-26	3952.21
2025-10-27	4161.59
2025-10-28	4123.21
2025-10-29	3982.31
2025-10-30	3897.36
2025-10-31	3802.30
2025-11-01	3847.30
2025-11-02	3872.21
2025-11-03	3910.09
2025-11-04	3600.72
2025-11-05	3296.74
2025-11-06	3427.69
2025-11-07	3308.92
2025-11-08	3434.35
2025-11-09	3401.46
2025-11-10	3576.25
2025-11-11	3564.61
2025-11-12	3416.78
2025-11-13	3409.61
2025-11-14	3235.73
2025-11-15	3106.60
2025-11-16	3170.11
2025-11-17	3101.69
2025-11-18	3021.30
2025-11-19	3117.22
2025-11-20	3017.75
2025-11-21	2832.07
2025-11-22	2764.74
2025-11-23	2768.62
2025-11-24	2799.81
2025-11-25	2953.33
2025-11-26	2955.05
2025-11-27	3027.48
2025-11-28	3015.61
2025-11-29	3033.14
2025-11-30	2991.23
2025-12-01	2992.83
2025-12-02	2799.04
2025-12-03	2995.75
2025-12-04	3195.41
2025-12-05	3133.70
2025-12-06	3022.66
2025-12-07	3039.36
2025-12-08	3052.98
