date	price
2021-01-01	738.62
2021-01-02	730.15
2021-01-03	777.70
2021-01-04	967.00
2021-01-05	1025.65
2021-01-06	1103.36
2021-01-07	1208.58
2021-01-08	1229.47
2021-01-09	1223.73
2021-01-10	1282.98
2021-01-11	1267.73
2021-01-12	1092.91
2021-01-13	1045.41
2021-01-14	1132.02
2021-01-15	1216.91
2021-01-16	1171.86
2021-01-17	1234.63
2021-01-18	1229.38
2021-01-19	1255.98
2021-01-20	1383.48
2021-01-21	1385.85
2021-01-22	1122.91
2021-01-23	1236.68
2021-01-24	1231.18
2021-01-25	1392.54
2021-01-26	1323.43
2021-01-27	1355.23
2021-01-28	1253.14
2021-01-29	1328.77
2021-01-30	1380.28
2021-01-31	1372.43
2021-02-01	1317.05
2021-02-02	1368.66
2021-02-03	1514.23
2021-02-04	1661.00
2021-02-05	1587.80
2021-02-06	1724.86
2021-02-07	1683.94
2021-02-08	1608.64
2021-02-09	1751.00
2021-02-10	1769.05
2021-02-11	1739.16
2021-02-12	1782.51
2021-02-13	1841.20
2021-02-14	1810.84
2021-02-15	1804.98
2021-02-16	1775.76
2021-02-17	1782.58
2021-02-18	1845.57
2021-02-19	1938.57
2021-02-20	1969.98
2021-02-21	1929.37
2021-02-22	1941.43
2021-02-23	1788.62
2021-02-24	1563.92
2021-02-25	1628.39
2021-02-26	1468.86
2021-02-27	1450.99
2021-02-28	1480.13
2021-03-01	1416.66
2021-03-02	1570.40
2021-03-03	1497.09
2021-03-04	1579.43
2021-03-05	1546.50
2021-03-06	1539.05
2021-03-07	1661.93
2021-03-08	1727.46
2021-03-09	1837.53
2021-03-10	1869.33
2021-03-11	1802.31
2021-03-12	1826.06
2021-03-13	1770.94
2021-03-14	1927.72
2021-03-15	1866.07
2021-03-16	1791.05
2021-03-17	1808.55
2021-03-18	1828.75
2021-03-19	1780.16
2021-03-20	1817.13
2021-03-21	1817.86
2021-03-22	1790.38
2021-03-23	1686.89
2021-03-24	1673.86
2021-03-25	1581.63
2021-03-26	1587.30
2021-03-27	1700.37
2021-03-28	1713.84
2021-03-29	1689.04
2021-03-30	1817.63
2021-03-31	1840.29
2021-04-01	1915.83
2021-04-02	1970.47
2021-04-03	2134.10
2021-04-04	2016.67
2021-04-05	2077.76
2021-04-06	2097.80
2021-04-07	2115.06
2021-04-08	1989.15
2021-04-09	2081.35
2021-04-10	2069.67
2021-04-11	2142.80
2021-04-12	2150.27
2021-04-13	2142.48
2021-04-14	2304.34
2021-04-15	2429.66
2021-04-16	2514.17
2021-04-17	2424.55
2021-04-18	2345.27
2021-04-19	2245.76
2021-04-20	2168.03
2021-04-21	2324.28
2021-04-22	2373.50
2021-04-23	2426.07
2021-04-24	2364.23
2021-04-25	2212.84
2021-04-26	2307.36
2021-04-27	2532.39
2021-04-28	2647.16
2021-04-29	2748.78
2021-04-30	2757.50
2021-05-01	2776.70
2021-05-02	2944.92
2021-05-03	2953.30
2021-05-04	3439.86
2021-05-05	3245.66
2021-05-06	3524.56
