date	price
2023-08-22	26119.01
2023-08-23	26033.68
2023-08-24	26450.01
2023-08-25	26134.93
2023-08-26	26044.04
2023-08-27	26002.02
2023-08-28	26082.72
2023-08-29	26109.27
2023-08-30	27730.50
2023-08-31	27297.26
2023-09-01	25927.42
2023-09-02	25812.33
2023-09-03	25853.66
2023-09-04	25959.60
2023-09-05	25829.36
2023-09-06	25784.41
2023-09-07	25752.96
2023-09-08	26192.33
2023-09-09	25907.23
2023-09-10	25889.33
2023-09-11	25834.58
2023-09-12	25133.30
2023-09-13	25866.81
2023-09-14	26223.44
2023-09-15	26531.40
2023-09-16	26634.63
2023-09-17	26557.77
2023-09-18	26520.99
2023-09-19	26741.46
2023-09-20	27219.30
2023-09-21	27115.85
2023-09-22	26561.13
2023-09-23	26572.04
2023-09-24	26573.92
2023-09-25	26249.56
2023-09-26	26298.63
2023-09-27	26204.76
2023-09-28	26350.15
2023-09-29	27009.01
2023-09-30	26917.20
2023-10-01	26969.88
2023-10-02	27967.51
2023-10-03	27615.06
2023-10-04	27439.12
2023-10-05	27792.11
2023-10-06	27435.87
2023-10-07	27958.20
2023-10-08	27977.54
2023-10-09	27948.10
2023-10-10	27593.78
2023-10-11	27392.25
2023-10-12	26842.19
2023-10-13	26729.14
2023-10-14	26841.14
2023-10-15	26863.18
2023-10-16	27150.30
2023-10-17	28513.31
2023-10-18	28417.72
2023-10-19	28328.25
2023-10-20	28715.75
2023-10-21	29677.39
2023-10-22	29920.07
2023-10-23	30019.38
2023-10-24	32953.26
2023-10-25	33846.72
2023-10-26	34471.99
2023-10-27	34174.45
2023-10-28	33899.09
2023-10-29	34092.63
2023-10-30	34556.24
2023-10-31	34498.70
2023-11-01	34672.29
2023-11-02	35457.45
2023-11-03	34924.06
2023-11-04	34731.38
2023-11-05	35048.41
2023-11-06	35061.93
2023-11-07	35031.27
2023-11-08	35436.54
2023-11-09	35795.08
2023-11-10	36768.42
2023-11-11	37344.25
2023-11-12	37122.72
2023-11-13	37067.70
2023-11-14	36549.16
2023-11-15	35545.20
2023-11-16	37903.66
2023-11-17	36201.52
2023-11-18	36527.76
2023-11-19	36582.37
2023-11-20	37413.99
2023-11-21	37489.30
2023-11-22	35965.36
2023-11-23	37464.83
2023-11-24	37293.32
2023-11-25	37738.93
2023-11-26	37809.85
2023-11-27	37491.84
2023-11-28	37250.17
2023-11-29	37802.24
2023-11-30	37810.35
2023-12-01	37711.82
2023-12-02	38688.26
2023-12-03	39481.67
2023-12-04	39960.28
2023-12-05	41974.33
2023-12-06	44105.94
2023-12-07	43788.29
2023-12-08	43270.12
2023-12-09	44202.18
2023-12-10	43745.49
2023-12-11	43757.96
2023-12-12	41200.96
2023-12-13	41450.82
2023-12-14	42931.76
2023-12-15	43009.60
2023-12-16	41992.01
2023-12-17	42247.07
2023-12-18	41410.82
2023-12-19	42684.18
2023-12-20	42250.21
2023-12-21	43634.12
2023-12-22	43849.70
2023-12-23	44003.70
2023-12-24	43752.03
2023-12-25	43034.97
2023-12-26	43638.24
2023-12-27	42516.43
2023-12-28	43418.47
2023-12-29	42600.65
2023-12-30	42074.71
2023-12-31	42220.61
