date	price
2019-11-07	191.30
2019-11-08	186.82
2019-11-09	183.67
2019-11-10	184.96
2019-11-11	189.04
2019-11-12	184.84
2019-11-13	186.87
2019-11-14	187.84
2019-11-15	184.79
2019-11-16	180.17
2019-11-17	182.63
2019-11-18	183.99
2019-11-19	178.39
2019-11-20	175.82
2019-11-21	174.80
2019-11-22	161.15
2019-11-23	149.93
2019-11-24	151.97
2019-11-25	140.25
2019-11-26	146.35
2019-11-27	147.58
2019-11-28	152.62
2019-11-29	150.91
2019-11-30	154.26
2019-12-01	151.74
2019-12-02	151.02
2019-12-03	148.87
2019-12-04	147.13
2019-12-05	145.40
2019-12-06	147.80
2019-12-07	148.61
2019-12-08	147.15
2019-12-09	150.29
2019-12-10	147.43
2019-12-11	145.57
2019-12-12	143.12
2019-12-13	145.03
2019-12-14	144.62
2019-12-15	141.84
2019-12-16	142.21
2019-12-17	132.72
2019-12-18	121.77
2019-12-19	132.74
2019-12-20	128.08
2019-12-21	128.27
2019-12-22	126.93
2019-12-23	132.18
2019-12-24	128.17
2019-12-25	127.73
2019-12-26	125.02
2019-12-27	125.61
2019-12-28	126.33
2019-12-29	128.07
2019-12-30	134.32
2019-12-31	131.46
