date	price
2023-01-01	1196.61
2023-01-02	1200.66
2023-01-03	1214.38
2023-01-04	1214.76
2023-01-05	1256.44
2023-01-06	1250.79
2023-01-07	1270.03
2023-01-08	1264.84
2023-01-09	1284.58
2023-01-10	1321.68
2023-01-11	1336.02
2023-01-12	1389.77
2023-01-13	1417.13
2023-01-14	1453.38
2023-01-15	1549.11
2023-01-16	1551.32
2023-01-17	1577.73
2023-01-18	1569.53
2023-01-19	1516.56
2023-01-20	1550.51
2023-01-21	1661.33
2023-01-22	1625.91
2023-01-23	1630.84
2023-01-24	1632.96
2023-01-25	1557.06
2023-01-26	1614.68
2023-01-27	1602.85
2023-01-28	1598.47
2023-01-29	1573.06
2023-01-30	1646.52
2023-01-31	1568.65
2023-02-01	1586.54
2023-02-02	1642.86
2023-02-03	1648.68
2023-02-04	1665.43
2023-02-05	1667.27
2023-02-06	1631.37
2023-02-07	1617.14
2023-02-08	1672.82
2023-02-09	1651.41
2023-02-10	1546.38
2023-02-11	1515.53
2023-02-12	1541.97
2023-02-13	1515.33
2023-02-14	1506.92
2023-02-15	1556.96
2023-02-16	1674.86
2023-02-17	1646.14
2023-02-18	1697.08
2023-02-19	1692.52
2023-02-20	1680.38
2023-02-21	1700.20
2023-02-22	1656.58
2023-02-23	1643.17
2023-02-24	1651.85
2023-02-25	1608.10
2023-02-26	1593.95
2023-02-27	1640.58
2023-02-28	1633.98
2023-03-01	1606.63
2023-03-02	1663.93
2023-03-03	1647.66
2023-03-04	1570.67
2023-03-05	1568.50
2023-03-06	1563.23
2023-03-07	1567.35
2023-03-08	1563.81
2023-03-09	1535.26
2023-03-10	1440.17
2023-03-11	1429.60
2023-03-12	1474.40
2023-03-13	1588.20
2023-03-14	1678.92
2023-03-15	1708.30
2023-03-16	1658.07
2023-03-17	1679.79
2023-03-18	1793.30
2023-03-19	1769.43
2023-03-20	1801.37
2023-03-21	1744.44
2023-03-22	1811.41
2023-03-23	1747.64
2023-03-24	1824.96
2023-03-25	1751.22
2023-03-26	1753.98
2023-03-27	1776.87
2023-03-28	1719.17
2023-03-29	1776.04
2023-03-30	1795.54
2023-03-31	1792.91
2023-04-01	1824.02
2023-04-02	1823.00
2023-04-03	1797.74
2023-04-04	1810.47
2023-04-05	1871.33
2023-04-06	1911.34
2023-04-07	1872.25
2023-04-08	1866.66
2023-04-09	1851.05
2023-04-10	1859.94
2023-04-11	1909.88
2023-04-12	1892.94
2023-04-13	1920.22
2023-04-14	2012.79
2023-04-15	2102.95
2023-04-16	2093.17
2023-04-17	2118.60
2023-04-18	2077.54
2023-04-19	2103.28
2023-04-20	1936.43
2023-04-21	1943.44
2023-04-22	1850.15
2023-04-23	1877.54
2023-04-24	1863.64
2023-04-25	1842.63
2023-04-26	1870.57
2023-04-27	1867.59
2023-04-28	1910.46
2023-04-29	1894.43
2023-04-30	1905.27
2023-05-01	1885.39
2023-05-02	1832.73
2023-05-03	1870.83
2023-05-04	1903.73
2023-05-05	1877.40
2023-05-06	1993.61
2023-05-07	1900.41
2023-05-08	1895.23
2023-05-09	1849.29
2023-05-10	1846.06
2023-05-11	1842.87
2023-05-12	1798.07
2023-05-13	1808.69
2023-05-14	1797.20
2023-05-15	1799.01
2023-05-16	1820.04
2023-05-17	1823.66
2023-05-18	1821.05
2023-05-19	1802.39
2023-05-20	1812.13
2023-05-21	1818.97
2023-05-22	1804.93
2023-05-23	1818.40
2023-05-24	1854.19
2023-05-25	1800.74
2023-05-26	1805.81
2023-05-27	1828.96
2023-05-28	1830.31
2023-05-29	1913.82
2023-05-30	1893.71
2023-05-31	1901.08
2023-06-01	1874.69
2023-06-02	1861.73
2023-06-03	1907.21
2023-06-04	1892.08
2023-06-05	1893.18
2023-06-06	1813.68
2023-06-07	1883.24
2023-06-08	1832.32
