date	price
2019-01-01	4.0618
2019-01-02	4.0626
2019-01-03	4.1195
2019-01-04	4.0924
2019-01-05	4.0902
2019-01-06	4.0902
2019-01-07	4.0889
2019-01-08	4.0616
2019-01-09	4.0758
2019-01-10	4.0445
2019-01-11	4.0651
2019-01-12	4.0815
2019-01-13	4.0815
2019-01-14	4.0812
2019-01-15	4.0784
2019-01-16	4.1008
2019-01-17	4.1128
2019-01-18	4.1216
2019-01-19	4.1400
2019-01-20	4.1400
2019-01-21	4.1375
2019-01-22	4.1461
2019-01-23	4.2027
2019-01-24	4.1841
2019-01-25	4.2159
2019-01-26	4.1724
2019-01-27	4.1724
2019-01-28	4.1712
2019-01-29	4.1776
2019-01-30	4.1643
2019-01-31	4.1348
2019-02-01	4.1426
2019-02-02	4.1855
2019-02-03	4.1855
2019-02-04	4.1855
2019-02-05	4.1525
2019-02-06	4.1526
2019-02-07	4.1675
2019-02-08	4.1798
2019-02-09	4.1900
2019-02-10	4.1900
2019-02-11	4.1900
2019-02-12	4.2004
2019-02-13	4.1905
2019-02-14	4.2076
2019-02-15	4.1912
2019-02-16	4.1901
2019-02-17	4.1901
2019-02-18	4.1901
2019-02-19	4.1926
2019-02-20	4.1841
2019-02-21	4.1853
2019-02-22	4.1950
2019-02-23	4.1940
2019-02-24	4.1940
2019-02-25	4.1932
2019-02-26	4.1910
2019-02-27	4.1778
2019-02-28	4.1626
2019-03-01	4.1683
2019-03-02	4.1701
2019-03-03	4.1701
2019-03-04	4.1677
2019-03-05	4.1780
2019-03-06	4.1946
2019-03-07	4.1932
2019-03-08	4.2353
2019-03-09	4.2235
2019-03-10	4.2236
2019-03-11	4.2225
2019-03-12	4.2171
2019-03-13	4.2313
2019-03-14	4.2145
2019-03-15	4.2136
2019-03-16	4.2012
2019-03-17	4.2002
2019-03-18	4.2024
2019-03-19	4.1946
2019-03-20	4.1941
2019-03-21	4.1616
2019-03-22	4.1821
2019-03-23	4.2064
2019-03-24	4.2064
2019-03-25	4.2092
2019-03-26	4.2024
2019-03-27	4.2168
2019-03-28	4.2295
2019-03-29	4.2444
2019-03-30	4.2554
2019-03-31	4.2508
2019-04-01	4.2540
2019-04-02	4.2511
2019-04-03	4.2475
2019-04-04	4.2279
2019-04-05	4.2301
2019-04-06	4.2382
2019-04-07	4.2382
2019-04-08	4.2382
2019-04-09	4.2197
2019-04-10	4.2242
2019-04-11	4.2177
2019-04-12	4.2226
2019-04-13	4.2123
2019-04-14	4.2123
2019-04-15	4.2123
2019-04-16	4.2093
2019-04-17	4.2176
2019-04-18	4.2167
2019-04-19	4.2370
2019-04-20	4.2310
2019-04-21	4.2310
2019-04-22	4.2310
2019-04-23	4.2252
2019-04-24	4.2402
2019-04-25	4.2649
2019-04-26	4.2708
2019-04-27	4.2681
2019-04-28	4.2681
2019-04-29	4.2681
2019-04-30	4.2557
2019-05-01	4.2423
2019-05-02	4.2472
2019-05-03	4.2574
2019-05-04	4.2387
2019-05-05	4.2387
2019-05-06	4.2387
2019-05-07	4.2458
2019-05-08	4.2512
2019-05-09	4.2477
2019-05-10	4.2424
2019-05-11	4.2357
2019-05-12	4.2357
2019-05-13	4.2357
2019-05-14	4.2390
2019-05-15	4.2487
2019-05-16	4.2492
2019-05-17	4.2620
2019-05-18	4.2674
2019-05-19	4.2674
2019-05-20	4.2674
2019-05-21	4.2626
2019-05-22	4.2678
2019-05-23	4.2696
2019-05-24	4.2561
2019-05-25	4.2485
2019-05-26	4.2485
2019-05-27	4.2470
2019-05-28	4.2534
2019-05-29	4.2639
2019-05-30	4.2732
2019-05-31	4.2705
2019-06-01	4.2498
2019-06-02	4.2498
2019-06-03	4.2487
2019-06-04	4.2102
2019-06-05	4.2045
2019-06-06	4.2044
2019-06-07	4.1875
2019-06-08	4.1629
2019-06-09	4.1629
2019-06-10	4.1689
2019-06-11	4.1671
2019-06-12	4.1660
2019-06-13	4.1827
2019-06-14	4.1829
2019-06-15	4.2155
2019-06-16	4.2155
2019-06-17	4.2093
2019-06-18	4.2077
2019-06-19	4.2156
2019-06-20	4.2086
2019-06-21	4.1748
2019-06-22	4.1592
2019-06-23	4.1592
2019-06-24	4.1506
2019-06-25	4.1413
2019-06-26	4.1500
2019-06-27	4.1475
2019-06-28	4.1545
2019-06-29	4.1555
2019-06-30	4.1555
2019-07-01	4.1612
2019-07-02	4.1926
2019-07-03	4.1926
2019-07-04	4.1729
2019-07-05	4.1772
2019-07-06	4.2075
2019-07-07	4.2075
2019-07-08	4.2085
2019-07-09	4.2103
2019-07-10	4.2195
2019-07-11	4.2035
2019-07-12	4.2073
2019-07-13	4.1975
2019-07-14	4.1975
2019-07-15	4.1983
2019-07-16	4.2017
2019-07-17	4.2188
2019-07-18	4.2137
2019-07-19	4.2021
2019-07-20	4.2106
2019-07-21	4.2106
2019-07-22	4.2114
2019-07-23	4.2143
2019-07-24	4.2338
2019-07-25	4.2360
2019-07-26	4.2386
2019-07-27	4.2421
2019-07-28	4.2421
2019-07-29	4.2411
2019-07-30	4.2440
2019-07-31	4.2408
2019-08-01	4.2722
2019-08-02	4.2750
2019-08-03	4.2537
2019-08-04	4.2537
2019-08-05	4.2558
2019-08-06	4.2080
2019-08-07	4.2206
2019-08-08	4.2193
2019-08-09	4.2226
2019-08-10	4.2188
2019-08-11	4.2188
2019-08-12	4.2164
2019-08-13	4.2110
2019-08-14	4.2232
2019-08-15	4.2360
2019-08-16	4.2536
2019-08-17	4.2614
2019-08-18	4.2614
2019-08-19	4.2640
2019-08-20	4.2678
2019-08-21	4.2612
2019-08-22	4.2595
2019-08-23	4.2593
2019-08-24	4.2379
2019-08-25	4.2379
2019-08-26	4.2386
2019-08-27	4.2586
2019-08-28	4.2674
2019-08-29	4.2643
2019-08-30	4.2747
2019-08-31	4.3007
2019-09-01	4.3007
2019-09-02	4.2900
2019-09-03	4.3074
2019-09-04	4.3088
2019-09-05	4.2845
2019-09-06	4.2866
2019-09-07	4.2915
2019-09-08	4.2915
2019-09-09	4.2918
2019-09-10	4.2820
2019-09-11	4.2819
2019-09-12	4.3005
2019-09-13	4.2838
2019-09-14	4.2749
2019-09-15	4.2749
2019-09-16	4.2733
2019-09-17	4.3014
2019-09-18	4.2735
2019-09-19	4.3006
2019-09-20	4.2960
2019-09-21	4.3124
2019-09-22	4.3124
2019-09-23	4.3122
2019-09-24	4.3212
2019-09-25	4.3136
2019-09-26	4.3344
2019-09-27	4.3484
2019-09-28	4.3475
2019-09-29	4.3475
2019-09-30	4.3546
2019-10-01	4.3532
2019-10-02	4.3416
2019-10-03	4.3304
2019-10-04	4.3254
2019-10-05	4.3239
2019-10-06	4.3239
2019-10-07	4.3212
2019-10-08	4.3255
2019-10-09	4.3348
2019-10-10	4.3233
2019-10-11	4.3236
2019-10-12	4.3083
2019-10-13	4.3083
2019-10-14	4.3105
2019-10-15	4.3114
2019-10-16	4.3096
2019-10-17	4.2931
2019-10-18	4.2731
2019-10-19	4.2586
2019-10-20	4.2586
2019-10-21	4.2639
2019-10-22	4.2674
2019-10-23	4.2780
2019-10-24	4.2714
2019-10-25	4.2841
2019-10-26	4.2907
2019-10-27	4.2907
2019-10-28	4.2908
2019-10-29	4.2842
2019-10-30	4.2807
2019-10-31	4.2669
2019-11-01	4.2638
2019-11-02	4.2576
2019-11-03	4.2576
2019-11-04	4.2589
2019-11-05	4.2720
2019-11-06	4.2936
2019-11-07	4.3006
2019-11-08	4.3059
2019-11-09	4.3230
2019-11-10	4.3230
2019-11-11	4.3270
2019-11-12	4.3165
2019-11-13	4.3255
2019-11-14	4.3270
2019-11-15	4.3254
2019-11-16	4.3158
2019-11-17	4.3158
2019-11-18	4.3147
2019-11-19	4.3154
2019-11-20	4.3110
2019-11-21	4.3181
2019-11-22	4.3195
2019-11-23	4.3355
2019-11-24	4.3355
2019-11-25	4.3322
2019-11-26	4.3349
2019-11-27	4.3373
2019-11-28	4.3658
2019-11-29	4.3525
2019-11-30	4.3402
2019-12-01	4.3402
2019-12-02	4.3369
2019-12-03	4.3129
2019-12-04	4.3102
2019-12-05	4.3107
2019-12-06	4.3043
2019-12-07	4.3208
2019-12-08	4.3208
2019-12-09	4.3220
2019-12-10	4.3195
2019-12-11	4.3095
2019-12-12	4.2944
2019-12-13	4.2739
2019-12-14	4.2976
2019-12-15	4.2976
2019-12-16	4.2963
2019-12-17	4.2877
2019-12-18	4.2856
2019-12-19	4.2913
2019-12-20	4.2833
2019-12-21	4.3063
2019-12-22	4.3063
2019-12-23	4.3050
2019-12-24	4.3103
2019-12-25	4.3137
2019-12-26	4.3079
2019-12-27	4.3097
2019-12-28	4.2828
2019-12-29	4.2828
2019-12-30	4.2820
2019-12-31	4.2721
