date	price
2023-05-04	1.1023
2023-05-05	1.1081
2023-05-06	1.1082
2023-05-07	1.1019
2023-05-08	1.0996
2023-05-09	1.0964
2023-05-10	1.0983
2023-05-11	1.0912
2023-05-12	1.0880
2023-05-13	1.0879
2023-05-14	1.0853
2023-05-15	1.0874
2023-05-16	1.0865
2023-05-17	1.0838
2023-05-18	1.0775
2023-05-19	1.0809
2023-05-20	1.0809
2023-05-21	1.0821
2023-05-22	1.0810
2023-05-23	1.0769
2023-05-24	1.0756
2023-05-25	1.0724
2023-05-26	1.0727
2023-05-27	1.0727
2023-05-28	1.0723
2023-05-29	1.0707
2023-05-30	1.0731
2023-05-31	1.0693
2023-06-01	1.0761
2023-06-02	1.0709
2023-06-03	1.0709
2023-06-04	1.0697
2023-06-05	1.0712
2023-06-06	1.0698
2023-06-07	1.0706
2023-06-08	1.0782
2023-06-09	1.0749
2023-06-10	1.0751
2023-06-11	1.0751
2023-06-12	1.0763
2023-06-13	1.0789
2023-06-14	1.0842
2023-06-15	1.0945
2023-06-16	1.0944
2023-06-17	1.0944
2023-06-18	1.0940
2023-06-19	1.0924
2023-06-20	1.0920
2023-06-21	1.0992
2023-06-22	1.0956
2023-06-23	1.0901
2023-06-24	1.0901
2023-06-25	1.0906
2023-06-26	1.0910
2023-06-27	1.0957
2023-06-28	1.0916
2023-06-29	1.0867
2023-06-30	1.0913
2023-07-01	1.0913
2023-07-02	1.0908
2023-07-03	1.0913
2023-07-04	1.0883
2023-07-05	1.0855
2023-07-06	1.0890
2023-07-07	1.0969
2023-07-08	1.0969
2023-07-09	1.0968
2023-07-10	1.1006
2023-07-11	1.1014
2023-07-12	1.1140
2023-07-13	1.1223
2023-07-14	1.1233
2023-07-15	1.1231
2023-07-16	1.1227
2023-07-17	1.1237
2023-07-18	1.1229
2023-07-19	1.1205
2023-07-20	1.1134
2023-07-21	1.1128
2023-07-22	1.1126
2023-07-23	1.1125
2023-07-24	1.1063
2023-07-25	1.1051
2023-07-26	1.1078
2023-07-27	1.0979
2023-07-28	1.1021
2023-07-29	1.1021
2023-07-30	1.1024
2023-07-31	1.0998
2023-08-01	1.1009
2023-08-02	1.0944
2023-08-03	1.0951
2023-08-04	1.1015
2023-08-05	1.1015
2023-08-06	1.1002
2023-08-07	1.1002
2023-08-08	1.0959
2023-08-09	1.0977
2023-08-10	1.0982
2023-08-11	1.0950
2023-08-12	1.0950
2023-08-13	1.0944
2023-08-14	1.0908
2023-08-15	1.0904
2023-08-16	1.0875
2023-08-17	1.0875
2023-08-18	1.0876
2023-08-19	1.0876
2023-08-20	1.0874
2023-08-21	1.0898
2023-08-22	1.0847
2023-08-23	1.0863
2023-08-24	1.0800
2023-08-25	1.0797
2023-08-26	1.0797
2023-08-27	1.0797
2023-08-28	1.0825
2023-08-29	1.0869
2023-08-30	1.0930
2023-08-31	1.0843
2023-09-01	1.0779
2023-09-02	1.0779
2023-09-03	1.0780
2023-09-04	1.0792
2023-09-05	1.0725
2023-09-06	1.0724
2023-09-07	1.0697
2023-09-08	1.0702
2023-09-09	1.0702
2023-09-10	1.0717
2023-09-11	1.0748
2023-09-12	1.0754
2023-09-13	1.0734
2023-09-14	1.0636
2023-09-15	1.0662
2023-09-16	1.0662
2023-09-17	1.0668
2023-09-18	1.0692
2023-09-19	1.0682
2023-09-20	1.0651
2023-09-21	1.0661
2023-09-22	1.0654
2023-09-23	1.0654
2023-09-24	1.0648
2023-09-25	1.0592
2023-09-26	1.0569
2023-09-27	1.0506
2023-09-28	1.0563
2023-09-29	1.0576
2023-09-30	1.0576
2023-10-01	1.0563
2023-10-02	1.0481
2023-10-03	1.0469
2023-10-04	1.0507
2023-10-05	1.0547
2023-10-06	1.0590
2023-10-07	1.0590
2023-10-08	1.0567
2023-10-09	1.0579
2023-10-10	1.0604
2023-10-11	1.0624
2023-10-12	1.0537
2023-10-13	1.0511
2023-10-14	1.0511
2023-10-15	1.0522
2023-10-16	1.0554
2023-10-17	1.0572
2023-10-18	1.0538
2023-10-19	1.0585
2023-10-20	1.0596
2023-10-21	1.0596
2023-10-22	1.0590
2023-10-23	1.0670
2023-10-24	1.0595
2023-10-25	1.0566
2023-10-26	1.0564
2023-10-27	1.0567
2023-10-28	1.0567
2023-10-29	1.0563
2023-10-30	1.0614
2023-10-31	1.0578
2023-11-01	1.0585
2023-11-02	1.0616
2023-11-03	1.0732
2023-11-04	1.0732
2023-11-05	1.0732
2023-11-06	1.0719
2023-11-07	1.0696
2023-11-08	1.0711
2023-11-09	1.0666
2023-11-10	1.0688
2023-11-11	1.0688
2023-11-12	1.0690
2023-11-13	1.0702
2023-11-14	1.0879
2023-11-15	1.0854
2023-11-16	1.0853
2023-11-17	1.0913
2023-11-18	1.0913
2023-11-19	1.0906
2023-11-20	1.0945
2023-11-21	1.0917
2023-11-22	1.0888
2023-11-23	1.0904
2023-11-24	1.0942
2023-11-25	1.0942
2023-11-26	1.0940
2023-11-27	1.0959
2023-11-28	1.1004
2023-11-29	1.0973
2023-11-30	1.0892
2023-12-01	1.0886
2023-12-02	1.0884
2023-12-03	1.0887
2023-12-04	1.0837
2023-12-05	1.0793
2023-12-06	1.0766
2023-12-07	1.0790
2023-12-08	1.0766
2023-12-09	1.0766
2023-12-10	1.0765
2023-12-11	1.0765
2023-12-12	1.0799
2023-12-13	1.0883
2023-12-14	1.0994
2023-12-15	1.0900
2023-12-16	1.0900
2023-12-17	1.0895
2023-12-18	1.0923
2023-12-19	1.0980
2023-12-20	1.0943
2023-12-21	1.1007
2023-12-22	1.1018
2023-12-23	1.1018
2023-12-24	1.1016
2023-12-25	1.1019
2023-12-26	1.1042
2023-12-27	1.1108
2023-12-28	1.1067
2023-12-29	1.1043
2023-12-30	1.1043
2023-12-31	1.1037
