date	price
2022-01-01	4.3511
2022-01-02	4.3513
2022-01-03	4.3794
2022-01-04	4.3846
2022-01-05	4.3726
2022-01-06	4.3761
2022-01-07	4.3525
2022-01-08	4.3526
2022-01-09	4.3554
2022-01-10	4.3642
2022-01-11	4.3497
2022-01-12	4.3214
2022-01-13	4.3145
2022-01-14	4.3303
2022-01-15	4.3303
2022-01-16	4.3261
2022-01-17	4.3341
2022-01-18	4.3642
2022-01-19	4.3596
2022-01-20	4.3722
2022-01-21	4.3600
2022-01-22	4.3600
2022-01-23	4.3587
2022-01-24	4.3644
2022-01-25	4.3752
2022-01-26	4.3983
2022-01-27	4.4388
2022-01-28	4.4367
2022-01-29	4.4367
2022-01-30	4.4325
2022-01-31	4.4028
2022-02-01	4.3875
2022-02-02	4.3769
2022-02-03	4.3253
2022-02-04	4.3210
2022-02-05	4.3210
2022-02-06	4.3218
2022-02-07	4.3229
2022-02-08	4.3290
2022-02-09	4.3282
2022-02-10	4.3303
2022-02-11	4.3579
2022-02-12	4.3579
2022-02-13	4.3468
2022-02-14	4.3727
2022-02-15	4.3490
2022-02-16	4.3443
2022-02-17	4.3472
2022-02-18	4.3664
2022-02-19	4.3664
2022-02-20	4.3663
2022-02-21	4.3747
2022-02-22	4.3666
2022-02-23	4.3754
2022-02-24	4.4226
2022-02-25	4.3896
2022-02-26	4.3896
2022-02-27	4.3974
2022-02-28	4.4105
2022-03-01	4.4463
2022-03-02	4.4508
2022-03-03	4.4718
2022-03-04	4.5275
2022-03-05	4.5275
2022-03-06	4.5321
2022-03-07	4.5554
2022-03-08	4.5427
2022-03-09	4.4691
2022-03-10	4.4951
2022-03-11	4.5354
2022-03-12	4.5354
2022-03-13	4.5226
2022-03-14	4.5221
2022-03-15	4.5113
2022-03-16	4.4851
2022-03-17	4.4581
2022-03-18	4.4765
2022-03-19	4.4765
2022-03-20	4.4779
2022-03-21	4.4897
2022-03-22	4.4825
2022-03-23	4.4954
2022-03-24	4.4956
2022-03-25	4.5058
2022-03-26	4.5056
2022-03-27	4.5062
2022-03-28	4.5004
2022-03-29	4.4595
2022-03-30	4.4339
2022-03-31	4.4666
2022-04-01	4.4785
2022-04-02	4.4785
2022-04-03	4.4797
2022-04-04	4.5040
2022-04-05	4.5330
2022-04-06	4.5327
2022-04-07	4.5480
2022-04-08	4.5434
2022-04-09	4.5434
2022-04-10	4.5460
2022-04-11	4.5415
2022-04-12	4.5627
2022-04-13	4.5362
2022-04-14	4.5671
2022-04-15	4.5697
2022-04-16	4.5697
2022-04-17	4.5713
2022-04-18	4.5810
2022-04-19	4.5791
2022-04-20	4.5571
2022-04-21	4.5628
2022-04-22	4.5778
2022-04-23	4.5778
2022-04-24	4.5598
2022-04-25	4.6169
2022-04-26	4.6463
2022-04-27	4.6874
2022-04-28	4.7113
2022-04-29	4.6905
2022-04-30	4.6905
2022-05-01	4.6913
2022-05-02	4.7077
2022-05-03	4.7002
2022-05-04	4.6574
2022-05-05	4.6948
2022-05-06	4.6920
2022-05-07	4.6920
2022-05-08	4.6761
2022-05-09	4.6810
2022-05-10	4.6972
2022-05-11	4.7077
2022-05-12	4.7671
2022-05-13	4.7496
2022-05-14	4.7496
2022-05-15	4.7492
2022-05-16	4.7390
2022-05-17	4.6912
2022-05-18	4.7247
2022-05-19	4.6754
2022-05-20	4.6845
2022-05-21	4.6846
2022-05-22	4.6873
2022-05-23	4.6300
2022-05-24	4.6055
2022-05-25	4.6234
2022-05-26	4.6043
2022-05-27	4.6050
2022-05-28	4.6050
2022-05-29	4.6142
2022-05-30	4.5895
2022-05-31	4.6037
2022-06-01	4.6376
2022-06-02	4.5974
2022-06-03	4.6110
2022-06-04	4.6110
2022-06-05	4.6095
2022-06-06	4.6238
2022-06-07	4.6210
2022-06-08	4.6128
2022-06-09	4.6545
2022-06-10	4.6991
2022-06-11	4.6991
2022-06-12	4.6935
2022-06-13	4.7464
2022-06-14	4.7369
2022-06-15	4.7262
2022-06-16	4.6881
2022-06-17	4.7118
2022-06-18	4.7118
2022-06-19	4.7274
2022-06-20	4.6998
2022-06-21	4.6966
2022-06-22	4.6826
2022-06-23	4.7026
2022-06-24	4.6838
2022-06-25	4.6838
2022-06-26	4.6796
2022-06-27	4.6723
2022-06-28	4.6988
2022-06-29	4.7318
2022-06-30	4.7198
2022-07-01	4.7431
2022-07-02	4.7431
2022-07-03	4.7431
2022-07-04	4.7396
2022-07-05	4.8199
2022-07-06	4.8540
2022-07-07	4.8622
2022-07-08	4.8523
2022-07-09	4.8523
2022-07-10	4.8584
2022-07-11	4.9181
2022-07-12	4.9265
2022-07-13	4.9236
2022-07-14	4.9290
2022-07-15	4.8965
2022-07-16	4.8965
2022-07-17	4.9004
2022-07-18	4.8677
2022-07-19	4.8288
2022-07-20	4.8490
2022-07-21	4.8295
