date	price
2021-05-05	1.2007
2021-05-06	1.2065
2021-05-07	1.2163
2021-05-08	1.2163
2021-05-09	1.2177
2021-05-10	1.2142
2021-05-11	1.2146
2021-05-12	1.2079
2021-05-13	1.2077
2021-05-14	1.2144
2021-05-15	1.2146
2021-05-16	1.2151
2021-05-17	1.2157
2021-05-18	1.2225
2021-05-19	1.2170
2021-05-20	1.2228
2021-05-21	1.2180
2021-05-22	1.2180
2021-05-23	1.2184
2021-05-24	1.2215
2021-05-25	1.2248
2021-05-26	1.2191
2021-05-27	1.2194
2021-05-28	1.2193
2021-05-29	1.2193
2021-05-30	1.2191
2021-05-31	1.2234
2021-06-01	1.2218
2021-06-02	1.2211
2021-06-03	1.2132
2021-06-04	1.2167
2021-06-05	1.2167
2021-06-06	1.2167
2021-06-07	1.2191
2021-06-08	1.2173
2021-06-09	1.2179
2021-06-10	1.2173
2021-06-11	1.2109
2021-06-12	1.2109
2021-06-13	1.2109
2021-06-14	1.2123
2021-06-15	1.2127
2021-06-16	1.1993
2021-06-17	1.1915
2021-06-18	1.1863
2021-06-19	1.1864
2021-06-20	1.1871
2021-06-21	1.1912
2021-06-22	1.1940
2021-06-23	1.1930
2021-06-24	1.1929
2021-06-25	1.1936
2021-06-26	1.1936
2021-06-27	1.1942
2021-06-28	1.1925
2021-06-29	1.1900
2021-06-30	1.1856
2021-07-01	1.1846
2021-07-02	1.1865
2021-07-03	1.1865
2021-07-04	1.1858
2021-07-05	1.1863
2021-07-06	1.1823
2021-07-07	1.1793
2021-07-08	1.1847
2021-07-09	1.1878
2021-07-10	1.1877
2021-07-11	1.1871
2021-07-12	1.1864
2021-07-13	1.1774
2021-07-14	1.1835
2021-07-15	1.1811
2021-07-16	1.1805
2021-07-17	1.1805
2021-07-18	1.1814
2021-07-19	1.1793
2021-07-20	1.1780
2021-07-21	1.1791
2021-07-22	1.1775
2021-07-23	1.1772
2021-07-24	1.1771
2021-07-25	1.1773
2021-07-26	1.1805
2021-07-27	1.1821
2021-07-28	1.1846
2021-07-29	1.1892
2021-07-30	1.1867
2021-07-31	1.1867
2021-08-01	1.1864
2021-08-02	1.1874
2021-08-03	1.1870
2021-08-04	1.1839
2021-08-05	1.1834
2021-08-06	1.1763
2021-08-07	1.1763
2021-08-08	1.1749
2021-08-09	1.1736
2021-08-10	1.1721
2021-08-11	1.1743
2021-08-12	1.1736
2021-08-13	1.1796
2021-08-14	1.1796
2021-08-15	1.1794
2021-08-16	1.1779
2021-08-17	1.1708
2021-08-18	1.1705
2021-08-19	1.1679
2021-08-20	1.1701
2021-08-21	1.1697
2021-08-22	1.1696
2021-08-23	1.1744
2021-08-24	1.1754
2021-08-25	1.1770
2021-08-26	1.1756
2021-08-27	1.1795
2021-08-28	1.1795
2021-08-29	1.1798
2021-08-30	1.1798
2021-08-31	1.1812
2021-09-01	1.1841
2021-09-02	1.1874
2021-09-03	1.1879
2021-09-04	1.1883
2021-09-05	1.1885
2021-09-06	1.1872
2021-09-07	1.1843
2021-09-08	1.1819
2021-09-09	1.1823
2021-09-10	1.1811
2021-09-11	1.1815
2021-09-12	1.1811
2021-09-13	1.1810
2021-09-14	1.1802
2021-09-15	1.1820
2021-09-16	1.1766
2021-09-17	1.1725
2021-09-18	1.1726
2021-09-19	1.1727
2021-09-20	1.1727
2021-09-21	1.1723
2021-09-22	1.1689
2021-09-23	1.1740
2021-09-24	1.1721
2021-09-25	1.1720
2021-09-26	1.1722
2021-09-27	1.1697
2021-09-28	1.1686
2021-09-29	1.1602
2021-09-30	1.1575
2021-10-01	1.1594
2021-10-02	1.1594
2021-10-03	1.1611
2021-10-04	1.1618
2021-10-05	1.1596
2021-10-06	1.1554
2021-10-07	1.1559
2021-10-08	1.1569
2021-10-09	1.1570
2021-10-10	1.1565
2021-10-11	1.1554
2021-10-12	1.1532
2021-10-13	1.1597
2021-10-14	1.1592
2021-10-15	1.1600
2021-10-16	1.1600
2021-10-17	1.1600
2021-10-18	1.1614
2021-10-19	1.1631
2021-10-20	1.1657
2021-10-21	1.1625
2021-10-22	1.1644
2021-10-23	1.1642
2021-10-24	1.1640
2021-10-25	1.1610
2021-10-26	1.1596
2021-10-27	1.1599
2021-10-28	1.1686
2021-10-29	1.1561
2021-10-30	1.1561
2021-10-31	1.1558
2021-11-01	1.1601
2021-11-02	1.1578
2021-11-03	1.1614
2021-11-04	1.1554
2021-11-05	1.1552
2021-11-06	1.1552
2021-11-07	1.1569
2021-11-08	1.1587
2021-11-09	1.1594
2021-11-10	1.1488
2021-11-11	1.1447
2021-11-12	1.1444
2021-11-13	1.1444
2021-11-14	1.1442
2021-11-15	1.1365
2021-11-16	1.1318
2021-11-17	1.1318
2021-11-18	1.1370
2021-11-19	1.1287
2021-11-20	1.1287
2021-11-21	1.1277
2021-11-22	1.1243
2021-11-23	1.1244
2021-11-24	1.1204
2021-11-25	1.1208
2021-11-26	1.1320
2021-11-27	1.1320
2021-11-28	1.1289
2021-11-29	1.1293
2021-11-30	1.1332
2021-12-01	1.1319
2021-12-02	1.1307
2021-12-03	1.1314
2021-12-04	1.1314
2021-12-05	1.1304
2021-12-06	1.1283
2021-12-07	1.1273
2021-12-08	1.1345
2021-12-09	1.1293
2021-12-10	1.1319
2021-12-11	1.1317
2021-12-12	1.1310
2021-12-13	1.1283
2021-12-14	1.1259
2021-12-15	1.1296
2021-12-16	1.1334
2021-12-17	1.1240
2021-12-18	1.1240
2021-12-19	1.1242
2021-12-20	1.1276
2021-12-21	1.1287
2021-12-22	1.1327
2021-12-23	1.1327
2021-12-24	1.1323
2021-12-25	1.1323
2021-12-26	1.1324
2021-12-27	1.1329
2021-12-28	1.1314
2021-12-29	1.1356
2021-12-30	1.1325
2021-12-31	1.1374
