date	price
2020-04-28	4.4743
2020-04-29	4.4715
2020-04-30	4.4507
2020-05-01	4.4225
2020-05-02	4.4075
2020-05-03	4.4075
2020-05-04	4.4118
2020-05-05	4.4278
2020-05-06	4.4533
2020-05-07	4.4681
2020-05-08	4.4541
2020-05-09	4.4550
2020-05-10	4.4550
2020-05-11	4.4532
2020-05-12	4.4637
2020-05-13	4.4521
2020-05-14	4.4657
2020-05-15	4.4790
2020-05-16	4.4743
2020-05-17	4.4743
2020-05-18	4.4741
2020-05-19	4.4331
2020-05-20	4.4304
2020-05-21	4.4097
2020-05-22	4.4214
2020-05-23	4.4414
2020-05-24	4.4414
2020-05-25	4.4416
2020-05-26	4.4413
2020-05-27	4.4104
2020-05-28	4.3942
2020-05-29	4.3706
2020-05-30	4.3640
2020-05-31	4.3640
2020-06-01	4.3635
2020-06-02	4.3646
2020-06-03	4.3174
2020-06-04	4.2964
2020-06-05	4.2667
2020-06-06	4.2824
2020-06-07	4.2824
2020-06-08	4.2754
2020-06-09	4.2804
2020-06-10	4.2627
2020-06-11	4.2502
2020-06-12	4.2829
2020-06-13	4.2944
2020-06-14	4.2944
2020-06-15	4.2966
2020-06-16	4.2650
2020-06-17	4.2915
2020-06-18	4.3016
2020-06-19	4.3198
2020-06-20	4.3300
2020-06-21	4.3300
2020-06-22	4.3315
2020-06-23	4.2925
2020-06-24	4.2811
2020-06-25	4.3016
2020-06-26	4.3151
2020-06-27	4.3159
2020-06-28	4.3159
2020-06-29	4.2930
2020-06-30	4.3242
2020-07-01	4.3097
2020-07-02	4.3021
2020-07-03	4.3029
2020-07-04	4.3004
2020-07-05	4.4446
2020-07-06	4.2851
2020-07-07	4.2775
2020-07-08	4.2914
2020-07-09	4.2655
2020-07-10	4.2876
2020-07-11	4.2857
2020-07-12	4.2857
2020-07-13	4.2851
2020-07-14	4.2689
2020-07-15	4.2465
2020-07-16	4.2446
2020-07-17	4.2327
2020-07-18	4.2327
2020-07-19	4.2322
2020-07-20	4.2325
2020-07-21	4.2257
2020-07-22	4.1949
2020-07-23	4.1798
2020-07-24	4.1670
2020-07-25	4.1449
2020-07-26	4.1449
2020-07-27	4.1443
2020-07-28	4.1234
2020-07-29	4.0987
2020-07-30	4.0809
2020-07-31	4.1029
2020-08-01	4.1029
2020-08-02	4.1036
2020-08-03	4.1088
2020-08-04	4.0972
2020-08-05	4.0720
2020-08-06	4.0726
2020-08-07	4.1052
2020-08-08	4.1052
2020-08-09	4.1056
2020-08-10	4.1163
2020-08-11	4.1168
2020-08-12	4.1020
2020-08-13	4.0911
2020-08-14	4.0833
2020-08-15	4.0833
2020-08-16	4.0844
2020-08-17	4.0696
2020-08-18	4.0544
2020-08-19	4.0871
2020-08-20	4.0791
2020-08-21	4.1041
2020-08-22	4.1041
2020-08-23	4.1030
2020-08-24	4.1045
2020-08-25	4.0905
2020-08-26	4.0914
2020-08-27	4.0945
2020-08-28	4.0648
2020-08-29	4.0648
2020-08-30	4.0650
2020-08-31	4.0528
2020-09-01	4.0636
2020-09-02	4.0860
2020-09-03	4.0908
2020-09-04	4.1005
2020-09-05	4.1005
2020-09-06	4.1005
2020-09-07	4.1083
2020-09-08	4.1255
2020-09-09	4.1150
2020-09-10	4.1101
2020-09-11	4.1006
2020-09-12	4.1006
2020-09-13	4.0994
2020-09-14	4.0921
2020-09-15	4.0997
2020-09-16	4.1123
2020-09-17	4.1023
2020-09-18	4.1018
2020-09-19	4.1018
2020-09-20	4.1023
2020-09-21	4.1276
2020-09-22	4.1521
2020-09-23	4.1771
2020-09-24	4.1784
2020-09-25	4.1858
2020-09-26	4.1858
2020-09-27	4.1926
2020-09-28	4.1777
2020-09-29	4.1477
2020-09-30	4.1576
2020-10-01	4.1501
2020-10-02	4.1563
2020-10-03	4.1563
2020-10-04	4.1556
2020-10-05	4.1378
2020-10-06	4.1540
2020-10-07	4.1420
2020-10-08	4.1426
2020-10-09	4.1180
2020-10-10	4.1180
2020-10-11	4.1205
2020-10-12	4.1252
2020-10-13	4.1506
2020-10-14	4.1505
2020-10-15	4.1640
2020-10-16	4.1614
2020-10-17	4.1614
2020-10-18	4.1615
2020-10-19	4.1440
2020-10-20	4.1232
2020-10-21	4.1104
2020-10-22	4.1221
2020-10-23	4.1061
2020-10-24	4.1061
2020-10-25	4.1181
2020-10-26	4.1397
2020-10-27	4.1368
2020-10-28	4.1502
2020-10-29	4.1770
2020-10-30	4.1746
2020-10-31	4.1746
2020-11-01	4.1774
2020-11-02	4.1801
2020-11-03	4.1508
2020-11-04	4.1501
2020-11-05	4.1133
2020-11-06	4.0990
2020-11-07	4.0990
2020-11-08	4.1166
2020-11-09	4.1122
2020-11-10	4.1183
2020-11-11	4.1321
2020-11-12	4.1232
2020-11-13	4.1145
2020-11-14	4.1145
2020-11-15	4.1200
2020-11-16	4.1126
2020-11-17	4.1072
2020-11-18	4.1117
2020-11-19	4.1066
2020-11-20	4.1063
2020-11-21	4.1063
2020-11-22	4.1067
2020-11-23	4.1157
2020-11-24	4.0948
2020-11-25	4.0879
2020-11-26	4.0915
2020-11-27	4.0736
2020-11-28	4.0736
2020-11-29	4.0783
2020-11-30	4.0840
2020-12-01	4.0350
2020-12-02	4.0217
2020-12-03	4.0111
2020-12-04	4.0182
2020-12-05	4.0182
2020-12-06	4.0135
2020-12-07	4.0221
2020-12-08	4.0229
2020-12-09	4.0296
2020-12-10	4.0102
2020-12-11	4.0206
2020-12-12	4.0206
2020-12-13	4.0219
2020-12-14	4.0062
2020-12-15	4.0054
2020-12-16	3.9910
2020-12-17	3.9701
2020-12-18	3.9732
2020-12-19	3.9732
2020-12-20	3.9769
2020-12-21	3.9727
2020-12-22	3.9988
2020-12-23	3.9968
2020-12-24	3.9994
2020-12-25	4.0035
2020-12-26	4.0035
2020-12-27	4.0003
2020-12-28	3.9896
2020-12-29	3.9781
2020-12-30	3.9583
2020-12-31	3.9828
