date	price
2019-04-02	1.1206
2019-04-03	1.1204
2019-04-04	1.1245
2019-04-05	1.1225
2019-04-06	1.1222
2019-04-07	1.1222
2019-04-08	1.1222
2019-04-09	1.1256
2019-04-10	1.1266
2019-04-11	1.1276
2019-04-12	1.1261
2019-04-13	1.1306
2019-04-14	1.1306
2019-04-15	1.1306
2019-04-16	1.1307
2019-04-17	1.1285
2019-04-18	1.1296
2019-04-19	1.1234
2019-04-20	1.1250
2019-04-21	1.1250
2019-04-22	1.1250
2019-04-23	1.1258
2019-04-24	1.1225
2019-04-25	1.1152
2019-04-26	1.1136
2019-04-27	1.1151
2019-04-28	1.1151
2019-04-29	1.1151
2019-04-30	1.1184
2019-05-01	1.1217
2019-05-02	1.1203
2019-05-03	1.1174
2019-05-04	1.1204
2019-05-05	1.1204
2019-05-06	1.1204
2019-05-07	1.1200
2019-05-08	1.1190
2019-05-09	1.1198
2019-05-10	1.1219
2019-05-11	1.1235
2019-05-12	1.1235
2019-05-13	1.1235
2019-05-14	1.1232
2019-05-15	1.1204
2019-05-16	1.1208
2019-05-17	1.1173
2019-05-18	1.1157
2019-05-19	1.1157
2019-05-20	1.1157
2019-05-21	1.1168
2019-05-22	1.1164
2019-05-23	1.1155
2019-05-24	1.1184
2019-05-25	1.1206
2019-05-26	1.1206
2019-05-27	1.1209
2019-05-28	1.1194
2019-05-29	1.1168
2019-05-30	1.1137
2019-05-31	1.1130
2019-06-01	1.1179
2019-06-02	1.1179
2019-06-03	1.1173
2019-06-04	1.1247
2019-06-05	1.1254
2019-06-06	1.1228
2019-06-07	1.1276
2019-06-08	1.1334
2019-06-09	1.1334
2019-06-10	1.1321
2019-06-11	1.1319
2019-06-12	1.1330
2019-06-13	1.1294
2019-06-14	1.1281
2019-06-15	1.1211
2019-06-16	1.1211
2019-06-17	1.1218
2019-06-18	1.1225
2019-06-19	1.1198
2019-06-20	1.1236
2019-06-21	1.1296
2019-06-22	1.1370
2019-06-23	1.1370
2019-06-24	1.1384
2019-06-25	1.1399
2019-06-26	1.1368
2019-06-27	1.1374
2019-06-28	1.1371
2019-06-29	1.1370
2019-06-30	1.1370
2019-07-01	1.1360
2019-07-02	1.1286
2019-07-03	1.1291
2019-07-04	1.1286
2019-07-05	1.1285
2019-07-06	1.1226
2019-07-07	1.1226
2019-07-08	1.1226
2019-07-09	1.1216
2019-07-10	1.1205
2019-07-11	1.1258
2019-07-12	1.1249
2019-07-13	1.1271
2019-07-14	1.1271
2019-07-15	1.1271
2019-07-16	1.1261
2019-07-17	1.1211
2019-07-18	1.1227
2019-07-19	1.1261
2019-07-20	1.1222
2019-07-21	1.1222
2019-07-22	1.1218
2019-07-23	1.1206
2019-07-24	1.1151
2019-07-25	1.1143
2019-07-26	1.1145
2019-07-27	1.1127
2019-07-28	1.1127
2019-07-29	1.1129
2019-07-30	1.1143
2019-07-31	1.1158
2019-08-01	1.1071
2019-08-02	1.1078
2019-08-03	1.1107
2019-08-04	1.1107
2019-08-05	1.1108
2019-08-06	1.1244
2019-08-07	1.1204
2019-08-08	1.1204
2019-08-09	1.1186
2019-08-10	1.1201
2019-08-11	1.1201
2019-08-12	1.1208
2019-08-13	1.1216
2019-08-14	1.1177
2019-08-15	1.1143
2019-08-16	1.1110
2019-08-17	1.1091
2019-08-18	1.1091
2019-08-19	1.1092
2019-08-20	1.1083
2019-08-21	1.1097
2019-08-22	1.1090
2019-08-23	1.1084
2019-08-24	1.1143
2019-08-25	1.1143
2019-08-26	1.1143
2019-08-27	1.1101
2019-08-28	1.1090
2019-08-29	1.1086
2019-08-30	1.1059
2019-08-31	1.0990
2019-09-01	1.0990
2019-09-02	1.0991
2019-09-03	1.0964
2019-09-04	1.0973
2019-09-05	1.1034
2019-09-06	1.1034
2019-09-07	1.1026
2019-09-08	1.1026
2019-09-09	1.1020
2019-09-10	1.1048
2019-09-11	1.1050
2019-09-12	1.1014
2019-09-13	1.1055
2019-09-14	1.1074
2019-09-15	1.1074
2019-09-16	1.1083
2019-09-17	1.1004
2019-09-18	1.1074
2019-09-19	1.1029
2019-09-20	1.1044
2019-09-21	1.1020
2019-09-22	1.1020
2019-09-23	1.1019
2019-09-24	1.0993
2019-09-25	1.1013
2019-09-26	1.0952
2019-09-27	1.0922
2019-09-28	1.0941
2019-09-29	1.0941
2019-09-30	1.0942
2019-10-01	1.0900
2019-10-02	1.0935
2019-10-03	1.0961
2019-10-04	1.0975
2019-10-05	1.0979
2019-10-06	1.0979
2019-10-07	1.0984
2019-10-08	1.0972
2019-10-09	1.0960
2019-10-10	1.0986
2019-10-11	1.1010
2019-10-12	1.1037
2019-10-13	1.1037
2019-10-14	1.1028
2019-10-15	1.1027
2019-10-16	1.1034
2019-10-17	1.1075
2019-10-18	1.1125
2019-10-19	1.1171
2019-10-20	1.1171
2019-10-21	1.1155
2019-10-22	1.1151
2019-10-23	1.1129
2019-10-24	1.1132
2019-10-25	1.1103
2019-10-26	1.1081
2019-10-27	1.1081
2019-10-28	1.1084
2019-10-29	1.1098
2019-10-30	1.1113
2019-10-31	1.1153
2019-11-01	1.1156
2019-11-02	1.1165
2019-11-03	1.1165
2019-11-04	1.1166
2019-11-05	1.1128
2019-11-06	1.1074
2019-11-07	1.1071
2019-11-08	1.1053
2019-11-09	1.1019
2019-11-10	1.1019
2019-11-11	1.1022
2019-11-12	1.1034
2019-11-13	1.1012
2019-11-14	1.1010
2019-11-15	1.1020
2019-11-16	1.1052
2019-11-17	1.1052
2019-11-18	1.1055
2019-11-19	1.1072
2019-11-20	1.1078
2019-11-21	1.1078
2019-11-22	1.1065
2019-11-23	1.1018
2019-11-24	1.1018
2019-11-25	1.1022
2019-11-26	1.1011
2019-11-27	1.1022
2019-11-28	1.1004
2019-11-29	1.1011
2019-11-30	1.1018
2019-12-01	1.1018
2019-12-02	1.1019
2019-12-03	1.1076
2019-12-04	1.1082
2019-12-05	1.1082
2019-12-06	1.1104
2019-12-07	1.1060
2019-12-08	1.1060
2019-12-09	1.1058
2019-12-10	1.1064
2019-12-11	1.1092
2019-12-12	1.1133
2019-12-13	1.1185
2019-12-14	1.1122
2019-12-15	1.1122
2019-12-16	1.1124
2019-12-17	1.1136
2019-12-18	1.1151
2019-12-19	1.1115
2019-12-20	1.1123
2019-12-21	1.1075
2019-12-22	1.1075
2019-12-23	1.1081
2019-12-24	1.1091
2019-12-25	1.1088
2019-12-26	1.1095
2019-12-27	1.1101
2019-12-28	1.1174
2019-12-29	1.1174
2019-12-30	1.1181
2019-12-31	1.1206
