date	price
2024-04-14	4.9735
2024-04-15	4.9747
2024-04-16	4.9751
2024-04-17	4.9751
2024-04-18	4.9756
2024-04-19	4.9764
2024-04-20	4.9764
2024-04-21	4.9759
2024-04-22	4.9756
2024-04-23	4.9771
2024-04-24	4.9765
2024-04-25	4.9760
2024-04-26	4.9785
2024-04-27	4.9788
2024-04-28	4.9766
2024-04-29	4.9743
2024-04-30	4.9753
2024-05-01	4.9758
2024-05-02	4.9761
2024-05-03	4.9732
2024-05-04	4.9732
2024-05-05	4.9732
2024-05-06	4.9708
2024-05-07	4.9764
2024-05-08	4.9758
2024-05-09	4.9749
2024-05-10	4.9789
2024-05-11	4.9789
2024-05-12	4.9776
2024-05-13	4.9760
2024-05-14	4.9759
2024-05-15	4.9743
2024-05-16	4.9753
2024-05-17	4.9764
2024-05-18	4.9764
2024-05-19	4.9734
2024-05-20	4.9742
2024-05-21	4.9738
2024-05-22	4.9752
2024-05-23	4.9749
2024-05-24	4.9760
2024-05-25	4.9752
2024-05-26	4.9761
2024-05-27	4.9756
2024-05-28	4.9750
2024-05-29	4.9766
2024-05-30	4.9763
2024-05-31	4.9786
2024-06-01	4.9785
2024-06-02	4.9781
2024-06-03	4.9751
2024-06-04	4.9742
2024-06-05	4.9755
2024-06-06	4.9765
2024-06-07	4.9754
2024-06-08	4.9754
2024-06-09	4.9769
2024-06-10	4.9766
2024-06-11	4.9770
2024-06-12	4.9770
2024-06-13	4.9769
2024-06-14	4.9813
2024-06-15	4.9805
2024-06-16	4.9765
2024-06-17	4.9764
2024-06-18	4.9756
2024-06-19	4.9760
2024-06-20	4.9763
2024-06-21	4.9757
2024-06-22	4.9758
2024-06-23	4.9769
2024-06-24	4.9771
2024-06-25	4.9736
2024-06-26	4.9766
2024-06-27	4.9770
2024-06-28	4.9764
2024-06-29	4.9764
2024-06-30	4.9768
2024-07-01	4.9763
2024-07-02	4.9771
2024-07-03	4.9772
2024-07-04	4.9768
2024-07-05	4.9777
2024-07-06	4.9766
2024-07-07	4.9759
2024-07-08	4.9744
2024-07-09	4.9722
2024-07-10	4.9740
2024-07-11	4.9747
2024-07-12	4.9719
2024-07-13	4.9718
2024-07-14	4.9648
2024-07-15	4.9683
2024-07-16	4.9685
2024-07-17	4.9703
2024-07-18	4.9691
2024-07-19	4.9713
2024-07-20	4.9711
2024-07-21	4.9704
2024-07-22	4.9720
2024-07-23	4.9715
2024-07-24	4.9699
2024-07-25	4.9688
2024-07-26	4.9741
2024-07-27	4.9747
2024-07-28	4.9712
2024-07-29	4.9735
2024-07-30	4.9758
2024-07-31	4.9756
2024-08-01	4.9753
2024-08-02	4.9772
2024-08-03	4.9766
2024-08-04	4.9768
2024-08-05	4.9764
2024-08-06	4.9771
2024-08-07	4.9762
2024-08-08	4.9770
2024-08-09	4.9781
2024-08-10	4.9784
2024-08-11	4.9774
2024-08-12	4.9764
2024-08-13	4.9754
2024-08-14	4.9762
2024-08-15	4.9763
2024-08-16	4.9762
2024-08-17	4.9762
2024-08-18	4.9734
2024-08-19	4.9780
2024-08-20	4.9768
2024-08-21	4.9772
2024-08-22	4.9766
2024-08-23	4.9777
2024-08-24	4.9763
2024-08-25	4.9829
2024-08-26	4.9767
2024-08-27	4.9775
2024-08-28	4.9768
2024-08-29	4.9774
2024-08-30	4.9783
2024-08-31	4.9779
2024-09-01	4.9766
2024-09-02	4.9750
2024-09-03	4.9730
2024-09-04	4.9712
2024-09-05	4.9721
2024-09-06	4.9710
2024-09-07	4.9723
2024-09-08	4.9727
2024-09-09	4.9738
2024-09-10	4.9740
2024-09-11	4.9735
2024-09-12	4.9746
2024-09-13	4.9763
2024-09-14	4.9759
2024-09-15	4.9752
2024-09-16	4.9736
2024-09-17	4.9741
2024-09-18	4.9757
2024-09-19	4.9742
2024-09-20	4.9696
2024-09-21	4.9689
2024-09-22	4.9889
2024-09-23	4.9755
2024-09-24	4.9761
2024-09-25	4.9753
2024-09-26	4.9755
2024-09-27	4.9777
2024-09-28	4.9777
2024-09-29	4.9757
2024-09-30	4.9760
2024-10-01	4.9757
2024-10-02	4.9761
2024-10-03	4.9765
2024-10-04	4.9800
2024-10-05	4.9803
2024-10-06	4.9800
2024-10-07	4.9773
2024-10-08	4.9769
2024-10-09	4.9751
2024-10-10	4.9757
2024-10-11	4.9754
2024-10-12	4.9754
2024-10-13	4.9748
2024-10-14	4.9744
2024-10-15	4.9755
2024-10-16	4.9761
2024-10-17	4.9746
2024-10-18	4.9753
2024-10-19	4.9753
2024-10-20	4.9745
2024-10-21	4.9734
2024-10-22	4.9734
2024-10-23	4.9737
2024-10-24	4.9723
2024-10-25	4.9744
2024-10-26	4.9744
2024-10-27	4.9675
2024-10-28	4.9741
2024-10-29	4.9747
2024-10-30	4.9747
2024-10-31	4.9743
2024-11-01	4.9788
2024-11-02	4.9794
2024-11-03	4.9896
2024-11-04	4.9749
2024-11-05	4.9757
2024-11-06	4.9751
2024-11-07	4.9759
2024-11-08	4.9753
2024-11-09	4.9753
2024-11-10	4.9741
2024-11-11	4.9764
2024-11-12	4.9763
2024-11-13	4.9763
2024-11-14	4.9760
2024-11-15	4.9766
2024-11-16	4.9766
2024-11-17	4.9759
2024-11-18	4.9762
2024-11-19	4.9767
2024-11-20	4.9765
2024-11-21	4.9762
2024-11-22	4.9765
2024-11-23	4.9765
2024-11-24	4.9778
2024-11-25	4.9767
2024-11-26	4.9771
2024-11-27	4.9761
2024-11-28	4.9774
2024-11-29	4.9766
2024-11-30	4.9766
2024-12-01	4.9766
2024-12-02	4.9774
2024-12-03	4.9760
2024-12-04	4.9755
2024-12-05	4.9781
2024-12-06	4.9700
2024-12-07	4.9700
2024-12-08	4.9623
2024-12-09	4.9723
2024-12-10	4.9703
2024-12-11	4.9671
2024-12-12	4.9715
2024-12-13	4.9742
2024-12-14	4.9742
2024-12-15	4.9690
2024-12-16	4.9761
2024-12-17	4.9755
2024-12-18	4.9745
2024-12-19	4.9760
2024-12-20	4.9758
2024-12-21	4.9758
2024-12-22	4.9748
2024-12-23	4.9758
2024-12-24	4.9749
2024-12-25	4.9746
2024-12-26	4.9748
2024-12-27	4.9769
2024-12-28	4.9769
2024-12-29	4.9769
2024-12-30	4.9755
2024-12-31	4.9757
