date	price
2025-01-01	4.974
2025-01-02	4.9746
2025-01-03	4.974
2025-01-04	4.974
2025-01-05	4.9735
2025-01-06	4.9749
2025-01-07	4.9735
2025-01-08	4.973
2025-01-09	4.9733
2025-01-10	4.9763
2025-01-11	4.9763
2025-01-12	4.9755
2025-01-13	4.973
2025-01-14	4.9749
2025-01-15	4.9747
2025-01-16	4.9761
2025-01-17	4.9762
2025-01-18	4.9762
2025-01-19	4.9762
2025-01-20	4.9767
2025-01-21	4.9768
2025-01-22	4.9756
2025-01-23	4.9758
2025-01-24	4.9757
2025-01-25	4.9757
2025-01-26	4.9757
2025-01-27	4.9745
2025-01-28	4.9747
2025-01-29	4.9747
2025-01-30	4.976
2025-01-31	4.9752
2025-02-01	4.9752
2025-02-02	4.9757
2025-02-03	4.9765
2025-02-04	4.9766
2025-02-05	4.976
2025-02-06	4.9765
2025-02-07	4.9757
2025-02-08	4.9757
2025-02-09	4.9698
2025-02-10	4.9769
2025-02-11	4.9769
2025-02-12	4.9771
2025-02-13	4.977
2025-02-14	4.9765
2025-02-15	4.9765
2025-02-16	4.9768
2025-02-17	4.977
2025-02-18	4.9766
2025-02-19	4.9771
2025-02-20	4.9767
2025-02-21	4.9777
2025-02-22	4.9777
2025-02-23	4.9776
2025-02-24	4.9773
2025-02-25	4.9773
2025-02-26	4.9773
2025-02-27	4.9763
2025-02-28	4.9769
2025-03-01	4.9769
2025-03-02	4.9704
2025-03-03	4.9767
2025-03-04	4.9771
2025-03-05	4.9767
2025-03-06	4.9746
2025-03-07	4.9756
2025-03-08	4.9756
2025-03-09	4.9739
2025-03-10	4.976
2025-03-11	4.977
2025-03-12	4.9779
2025-03-13	4.9775
2025-03-14	4.9833
2025-03-15	4.9824
2025-03-16	4.9789
2025-03-17	4.9774
2025-03-18	4.9767
2025-03-19	4.9774
2025-03-20	4.9763
2025-03-21	4.9836
2025-03-22	4.9833
2025-03-23	4.9843
2025-03-24	4.9754
2025-03-25	4.9748
2025-03-26	4.9759
2025-03-27	4.9777
2025-03-28	4.985
2025-03-29	4.985
2025-03-30	4.9765
2025-03-31	4.9778
2025-04-01	4.9774
2025-04-02	4.9778
2025-04-03	4.9761
2025-04-04	4.9791
2025-04-05	4.9791
2025-04-06	4.9738
2025-04-07	4.9775
2025-04-08	4.9771
2025-04-09	4.9783
2025-04-10	4.979
2025-04-11	4.9785
2025-04-12	4.9785
2025-04-13	4.9825
2025-04-14	4.9773
2025-04-15	4.9775
2025-04-16	4.9777
2025-04-17	4.978
2025-04-18	4.9789
2025-04-19	4.9789
2025-04-20	4.9742
2025-04-21	4.9742
2025-04-22	4.9771
2025-04-23	4.977
2025-04-24	4.9772
2025-04-25	4.9779
2025-04-26	4.9779
2025-04-27	4.973
2025-04-28	4.9783
2025-04-29	4.9776
2025-04-30	4.9782
2025-05-01	4.9778
2025-05-02	4.9781
2025-05-03	4.9781
2025-05-04	4.9783
2025-05-05	4.9786
2025-05-06	5.0883
2025-05-07	5.1212
2025-05-08	5.1172
2025-05-09	5.1188
2025-05-10	5.1188
2025-05-11	5.1187
2025-05-12	5.1043
2025-05-13	5.104
2025-05-14	5.1028
2025-05-15	5.1059
2025-05-16	5.1042
2025-05-17	5.1042
2025-05-18	5.0451
2025-05-19	5.0446
2025-05-20	5.0671
2025-05-21	5.0712
2025-05-22	5.0591
2025-05-23	5.0528
2025-05-24	5.0528
2025-05-25	5.0478
2025-05-26	5.0667
2025-05-27	5.0427
2025-05-28	5.0495
2025-05-29	5.0523
2025-05-30	5.0608
2025-05-31	5.0608
2025-06-01	5.0552
2025-06-02	5.0616
2025-06-03	5.0581
2025-06-04	5.049
2025-06-05	5.0495
2025-06-06	5.0445
2025-06-07	5.0445
2025-06-08	5.0432
2025-06-09	5.0435
2025-06-10	5.0335
2025-06-11	5.0251
2025-06-12	5.027
2025-06-13	5.0174
2025-06-14	5.0174
2025-06-15	5.0191
2025-06-16	5.0211
2025-06-17	5.0319
2025-06-18	5.0312
2025-06-19	5.0304
2025-06-20	5.0295
2025-06-21	5.0295
2025-06-22	5.0399
2025-06-23	5.0476
2025-06-24	5.0495
2025-06-25	5.0618
2025-06-26	5.0735
2025-06-27	5.082
2025-06-28	5.082
2025-06-29	5.084
2025-06-30	5.0783
2025-07-01	5.0706
2025-07-02	5.063
2025-07-03	5.0588
2025-07-04	5.0584
2025-07-05	5.0584
2025-07-06	5.0585
2025-07-07	5.0616
2025-07-08	5.0726
2025-07-09	5.0782
2025-07-10	5.0763
2025-07-11	5.0805
2025-07-12	5.0805
2025-07-13	5.0774
2025-07-14	5.0764
2025-07-15	5.0776
2025-07-16	5.071
2025-07-17	5.0739
2025-07-18	5.0743
2025-07-19	5.0743
2025-07-20	5.0736
2025-07-21	5.0688
2025-07-22	5.0684
2025-07-23	5.0687
2025-07-24	5.0708
2025-07-25	5.0698
2025-07-26	5.0698
2025-07-27	5.068
2025-07-28	5.0729
2025-07-29	5.0771
2025-07-30	5.0751
2025-07-31	5.0737
2025-08-01	5.0746
2025-08-02	5.0741
2025-08-03	5.0742
2025-08-04	5.0735
2025-08-05	5.0737
2025-08-06	5.0755
2025-08-07	5.0712
2025-08-08	5.0712
2025-08-09	5.0716
2025-08-10	5.0708
2025-08-11	5.064
2025-08-12	5.0623
2025-08-13	5.0616
2025-08-14	5.061
2025-08-15	5.0619
