date	price
2020-08-01	1.1777
2020-08-02	1.1776
2020-08-03	1.1761
2020-08-04	1.1797
2020-08-05	1.1868
2020-08-06	1.1876
2020-08-07	1.1784
2020-08-08	1.1784
2020-08-09	1.1787
2020-08-10	1.1738
2020-08-11	1.1744
2020-08-12	1.1783
2020-08-13	1.1813
2020-08-14	1.1841
2020-08-15	1.1841
2020-08-16	1.1839
2020-08-17	1.1874
2020-08-18	1.1932
2020-08-19	1.1843
2020-08-20	1.1861
2020-08-21	1.1797
2020-08-22	1.1797
2020-08-23	1.1797
2020-08-24	1.1791
2020-08-25	1.1833
2020-08-26	1.1832
2020-08-27	1.1820
2020-08-28	1.1908
2020-08-29	1.1908
2020-08-30	1.1909
2020-08-31	1.1939
2020-09-01	1.1916
2020-09-02	1.1854
2020-09-03	1.1851
2020-09-04	1.1837
2020-09-05	1.1837
2020-09-06	1.1840
2020-09-07	1.1815
2020-09-08	1.1773
2020-09-09	1.1804
2020-09-10	1.1822
2020-09-11	1.1847
2020-09-12	1.1847
2020-09-13	1.1840
2020-09-14	1.1868
2020-09-15	1.1848
2020-09-16	1.1813
2020-09-17	1.1844
2020-09-18	1.1840
2020-09-19	1.1840
2020-09-20	1.1843
2020-09-21	1.1770
2020-09-22	1.1708
2020-09-23	1.1659
2020-09-24	1.1671
2020-09-25	1.1631
2020-09-26	1.1631
2020-09-27	1.1628
2020-09-28	1.1665
2020-09-29	1.1740
2020-09-30	1.1721
2020-10-01	1.1745
2020-10-02	1.1716
2020-10-03	1.1716
2020-10-04	1.1715
2020-10-05	1.1780
2020-10-06	1.1733
2020-10-07	1.1766
2020-10-08	1.1761
2020-10-09	1.1829
2020-10-10	1.1830
2020-10-11	1.1815
2020-10-12	1.1811
2020-10-13	1.1744
2020-10-14	1.1748
2020-10-15	1.1708
2020-10-16	1.1716
2020-10-17	1.1714
2020-10-18	1.1719
2020-10-19	1.1767
2020-10-20	1.1822
2020-10-21	1.1860
2020-10-22	1.1823
2020-10-23	1.1860
2020-10-24	1.1862
2020-10-25	1.1815
2020-10-26	1.1777
2020-10-27	1.1783
2020-10-28	1.1748
2020-10-29	1.1669
2020-10-30	1.1677
2020-10-31	1.1677
2020-11-01	1.1646
2020-11-02	1.1641
2020-11-03	1.1721
2020-11-04	1.1723
2020-11-05	1.1827
2020-11-06	1.1874
2020-11-07	1.1874
2020-11-08	1.1812
2020-11-09	1.1829
2020-11-10	1.1817
2020-11-11	1.1779
2020-11-12	1.1804
2020-11-13	1.1836
2020-11-14	1.1836
2020-11-15	1.1847
2020-11-16	1.1844
2020-11-17	1.1863
2020-11-18	1.1851
2020-11-19	1.1867
2020-11-20	1.1857
2020-11-21	1.1857
2020-11-22	1.1864
2020-11-23	1.1842
2020-11-24	1.1897
2020-11-25	1.1916
2020-11-26	1.1912
2020-11-27	1.1963
2020-11-28	1.1964
2020-11-29	1.1970
2020-11-30	1.1938
2020-12-01	1.2072
2020-12-02	1.2115
2020-12-03	1.2147
2020-12-04	1.2120
2020-12-05	1.2123
2020-12-06	1.2122
2020-12-07	1.2113
2020-12-08	1.2108
2020-12-09	1.2077
2020-12-10	1.2144
2020-12-11	1.2112
2020-12-12	1.2112
2020-12-13	1.2134
2020-12-14	1.2148
2020-12-15	1.2155
2020-12-16	1.2196
2020-12-17	1.2263
2020-12-18	1.2258
2020-12-19	1.2258
2020-12-20	1.2217
2020-12-21	1.2239
2020-12-22	1.2186
2020-12-23	1.2188
2020-12-24	1.2183
2020-12-25	1.2192
2020-12-26	1.2192
2020-12-27	1.2205
2020-12-28	1.2220
2020-12-29	1.2252
2020-12-30	1.2300
2020-12-31	1.2216
